% # columns="iteration, evaluation, void, void, void, xmean", seed=79710, Mon Jan 15 12:14:22 2018, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
123 1353 0 0 0 3.0478223677 3.83998595088 10.4992084582 -0.901905064422 2.59261510095 -0.511330610309 14.7489465986 17.6082165089 12.4654209842 -7.45467421542 11.0414945661 0.400753329378 9.48110629068 10.4990169628
124 1364 0 0 0 2.89391271774 3.78474653439 10.1703980214 -0.911689088016 2.70743685324 -0.5574396512 14.815949218 17.9052125247 12.3857857534 -7.54703095257 11.0918235895 0.206130156277 9.6188683101 10.4764617721
125 1375 0 0 0 2.6535724038 3.8663581421 10.3336927077 -1.21387735772 2.86368372689 -0.670089398782 14.759393259 17.4988333584 12.214159363 -7.36760179308 11.0405618764 0.144623818993 9.66516102076 10.4940346911
126 1386 0 0 0 2.70680908482 3.72209762822 10.4850998449 -1.36997066901 2.6980032202 -0.733949288977 14.7533041642 17.3857038946 12.2022327645 -7.21749942682 11.0462091398 0.161790163043 9.7940415286 10.4410793875
127 1397 0 0 0 2.92257776833 3.50354486376 10.1217100463 -1.41685382367 2.79597813488 -0.415607606067 14.7666551968 17.2952547291 11.8853426258 -7.33465568961 10.998901764 0.175157012919 9.70510575269 10.4663091403
128 1408 0 0 0 2.79553476375 3.58439387726 10.3113141036 -1.57210131083 3.00951480946 -0.759882920401 14.6976788742 17.3931135174 11.9160255762 -7.10217175491 11.0587995165 0.0320170942515 9.88636628244 10.36356574
129 1419 0 0 0 2.92265933695 4.02784149651 10.8162912568 -1.49998896394 3.02442785947 -1.00234279147 14.7207116311 17.6413352879 12.3773923234 -7.07672118607 10.9556918687 0.244237913136 9.63666137131 10.3864849622
130 1430 0 0 0 2.86034266809 3.96180822305 10.7324375463 -1.3732859782 2.94634925882 -1.11262873677 14.8600669299 17.5775890397 11.939913523 -7.12984530163 11.047441369 0.186377507921 9.70499777982 10.5815591323
131 1441 0 0 0 2.97581115263 4.11895448213 10.2982877671 -1.30450369579 2.7683576327 -1.07397685326 14.8797920554 17.4241994792 11.4639596786 -7.08867653337 10.7570880057 0.321462558594 9.63607452193 10.7015935823
132 1452 0 0 0 3.07659376624 3.97157225817 10.2826831202 -1.36163873794 2.58583845398 -0.606761578484 14.83076806 17.2507516658 11.5157035791 -7.09288883785 10.8395029963 -0.00411981564197 9.98547102252 10.5790158491
133 1463 0 0 0 2.91525065741 3.74909054663 10.3949763052 -1.34255723936 2.45616040752 -0.458614635936 14.7127737793 17.1825872117 10.9436736048 -6.96916483235 10.9570047508 0.0320993575886 9.96339161471 10.3531917868
134 1474 0 0 0 2.93246746199 3.55768511321 10.450486021 -1.40328921115 2.24456384082 -0.471868587129 14.7199265355 17.0231016418 10.5808318704 -6.94769067578 10.8639491411 0.110600011147 10.0293454735 10.2995858513
135 1485 0 0 0 2.95496924818 2.98993887861 10.0105560229 -1.38733074901 2.15797243523 -0.209114713343 14.5655191683 17.2151730383 10.2757422098 -6.82867077141 10.873913391 -0.0691174771035 10.2616548294 10.0310908376
136 1496 0 0 0 3.04548410251 3.10222082287 10.1654101903 -1.36057816086 1.95919220132 -0.434506622423 14.5523342353 17.0098028534 10.5764638976 -6.75285582695 10.7560661985 -0.0992787870757 10.2816577527 10.1060258884
137 1507 0 0 0 3.27238033072 3.31022341651 10.3457542888 -1.32761716973 2.15740928833 -0.665152037333 14.6723355393 16.907152883 11.027900003 -6.75184151232 10.7222717182 -0.0275404986032 10.2814695695 10.2318079039
138 1518 0 0 0 3.17631495055 3.21318429698 9.98457589205 -1.42605373201 2.3489684636 -0.525086739555 14.771667348 16.7676258768 11.0039065882 -6.4909948323 10.8076472768 0.0192956218995 10.2276287094 9.96806711277
139 1529 0 0 0 2.97006147673 3.59353805502 9.67595361176 -1.57674176023 2.2593224526 -0.729675389346 14.582731655 16.633432049 10.7628228845 -6.67702015839 10.8306147618 -0.160826891662 10.4118377676 9.97920531768
140 1540 0 0 0 2.89518854346 3.78603715029 9.66020777037 -1.39157791996 2.09443707446 -0.770390160077 14.6202587958 16.741838702 11.0741530835 -6.84462139859 10.765510432 -0.0756356061856 10.2548238788 10.1601406709
141 1551 0 0 0 2.89729858524 3.70361885183 9.41927048554 -1.76393845139 2.30026010578 -1.06158404533 14.6323237861 16.5752810204 10.4425795847 -6.60787305559 10.5576642644 -0.108893405388 10.2986808537 10.1399548307
142 1562 0 0 0 3.06252500422 4.06441380741 9.72176017804 -1.56960800769 2.2296199808 -1.25163402761 14.895735571 16.6934114103 10.2685214947 -6.86197976572 10.7482168115 -0.031471479822 10.1571611305 10.487294872
143 1573 0 0 0 3.38292858829 4.1771008825 10.0321655754 -1.44368410308 2.34206670588 -1.07989811967 14.8453770321 16.9718335401 10.8942143535 -6.88966608904 10.6540338382 0.110332980908 9.89181116737 10.5621795199
144 1584 0 0 0 3.34825526566 4.19635166949 10.06348846 -1.38346263461 1.95728224984 -0.890326902348 14.7931692604 16.7489658385 10.7483605183 -6.67959867887 10.5154206084 0.219877447216 9.95496519562 10.6478906211
145 1595 0 0 0 3.36420954034 4.02169750623 10.1053119764 -1.12845022351 1.95700904214 -0.902574398982 14.9041298323 16.756480415 10.9681073011 -6.82986836646 10.6989120016 0.212979459576 9.77380631563 10.6455911055
146 1606 0 0 0 3.67468046678 4.06720764645 10.7548102039 -1.07621272978 2.06775261418 -0.952904824685 14.8091061657 17.1490414476 11.3715373689 -6.72602598409 10.8271465901 0.358353368366 9.66330825355 10.5559174235
147 1617 0 0 0 3.54242510018 3.41751518341 10.6819667663 -1.13558783747 2.0606711899 -0.433266630896 14.7854891854 16.8932001211 11.265111651 -6.75176027285 10.9353655099 0.107331500081 9.83307239819 10.1903297494
148 1628 0 0 0 3.59487497123 3.50807123587 10.9365134067 -1.36239288822 2.18073875693 -0.653247267828 14.8340224948 16.5110559158 11.2902530428 -6.79073239019 10.9134425472 0.0891041870757 9.82057935184 10.286956777
149 1639 0 0 0 3.58483440174 2.97635426567 10.9635448328 -1.33057411249 2.18023783921 -0.357249672792 14.7593808707 16.2462916975 10.8409603466 -6.76667133421 11.0769197823 -0.0558649694779 9.93529692622 10.1088273679
150 1650 0 0 0 3.59236296956 3.27157088329 10.5873250597 -1.42902601769 2.0949231339 -0.236918736086 14.3509789853 16.2167003056 10.4860821887 -6.93683620035 11.0254390126 -0.130261278927 10.1130608797 9.89539988941
151 1661 0 0 0 3.50792835321 3.45638790529 10.7790996881 -1.3397349921 2.08353818149 -0.417373148797 14.4381806881 16.2396919747 10.3324386424 -6.76815154451 11.0903760122 -0.113128695906 10.0065379626 10.0691437153
152 1672 0 0 0 3.58383822745 3.71261427638 10.9907497754 -1.30442372276 2.09678153995 -0.674958720212 14.5761079814 16.0007608955 10.3471175342 -6.80976386847 11.0751743918 0.0531061844754 9.87533755737 10.2061179376
153 1683 0 0 0 3.65058150713 3.28396709145 10.3765245812 -1.36009143229 2.38880526461 -0.4902906614 14.6926090662 15.9173335638 9.9361151374 -6.96544295836 11.0870308458 0.113956690397 9.76365100693 10.296312108
154 1694 0 0 0 3.63634229845 3.48544874697 10.6646791477 -1.12754016335 2.38578068085 -0.464590611 14.8822002957 16.2469284431 10.5770948385 -7.13873337728 11.1619304678 0.31445019693 9.44315026522 10.3982143265
155 1705 0 0 0 3.6757172149 3.36547875161 11.1965415109 -1.46523648281 2.20645095167 -0.303933446437 14.7578109156 15.968754018 10.7361247139 -6.94804646986 11.0957909634 0.298561701804 9.52079842548 10.4047124975
156 1716 0 0 0 4.00257911323 3.47195997268 11.2851234338 -1.38486181429 2.20086438567 -0.307886939052 14.5520820733 15.8658899921 10.3497846806 -7.22110580252 11.1623608956 0.348236321079 9.48308089611 10.7309471581
157 1727 0 0 0 3.97146337351 3.61202659118 11.3532652566 -1.54127807262 2.21328195401 -0.26518102335 14.475676995 15.6732086471 10.3520896811 -6.82216490987 11.0697462158 0.267648091525 9.65007352747 10.6050141722
158 1738 0 0 0 4.24350131409 3.58746232575 11.4182372492 -1.6341524146 2.10770845081 -0.142302410151 14.6582372357 15.2054942621 10.4449894417 -6.81480045349 10.9337954839 0.200388506563 9.80962196559 10.7719015141
159 1749 0 0 0 4.34503805517 3.39674747858 11.3508199223 -1.731018705 2.11454152084 -0.116159128793 14.390854 14.7989441112 10.1795103687 -6.96536999572 10.988915289 0.292580348229 9.66419834607 10.7351473939
160 1760 0 0 0 4.35727098853 3.36215538733 11.0366368797 -1.70444973489 2.11887026251 -0.0175968692864 14.5794683311 14.5830134819 10.1247677759 -7.07496513409 10.916193204 0.249559764618 9.74235424398 10.6703232496
161 1771 0 0 0 4.04615868627 3.59308582558 10.9731472513 -2.07592650416 2.32235007101 -0.195053775636 14.8424147921 14.3407461597 10.0912462866 -6.7887837629 10.8608580142 0.0903588277316 9.96180446085 10.9116417233
162 1782 0 0 0 4.08608726246 3.57568163044 10.6956648844 -1.95853336647 2.22181185836 -0.180367908329 14.8585798112 14.3423532987 9.97466489408 -7.0224686976 10.7535645224 0.109233139495 10.0371405668 10.9901167054
163 1793 0 0 0 4.32005811925 3.33953674495 10.4808127136 -2.08200404997 2.10303438265 0.0874855607163 14.8489539129 14.3847188491 9.49223620825 -7.11208666532 10.6288367873 0.0284140038797 10.149222242 10.8335170471
164 1804 0 0 0 4.35890029912 2.94862721363 10.4464717454 -2.49484307617 2.22196591826 0.508273991805 14.7007933904 14.0844512783 9.11687837348 -7.0596670328 10.5120607181 -0.0346344361076 10.342983145 10.7398246067
165 1815 0 0 0 4.03624386845 3.75268690147 10.3908803103 -2.28710337458 2.47139191494 0.00788726512208 14.6360161033 14.1037939996 9.43985060702 -6.89000396044 10.8095074559 0.00986859328922 10.2664508919 10.7137872403
166 1826 0 0 0 4.36105071897 3.48602321629 10.3159575738 -2.27789316797 2.23091724014 -0.11366544133 14.4023718243 14.149602667 9.00534501275 -6.92280951428 10.6167997353 -0.00570203825307 10.3143085589 10.5481648484
167 1837 0 0 0 4.50513319593 3.95592216792 10.5518945032 -2.11597389953 2.48576863331 -0.251539643848 14.6343161589 14.3587028833 9.33379520713 -6.83189776028 10.5568385091 0.0167772003305 10.225751135 10.7401205711
168 1848 0 0 0 4.70301780593 4.27049004158 10.508319615 -2.09859062103 2.73124957174 -0.134059111826 14.6470002512 14.292409228 9.71497115127 -6.76813378559 10.7882198997 -0.107889947773 10.2410557399 10.754801409
169 1859 0 0 0 4.52627474176 4.55562729986 10.5523889037 -2.2019085714 2.81140746773 -0.221939889863 14.5215282477 14.3022023645 9.81272694888 -6.61487909791 10.8176960949 -0.101322323931 10.1190709266 10.6111034184
170 1870 0 0 0 4.37243822993 4.86329692276 10.0594349066 -2.12375410466 2.91256516984 -0.196549156342 14.2439954762 14.5551787126 9.52097010146 -6.64602624494 10.9845701216 0.0211842287637 9.96149261979 10.6603685982
171 1881 0 0 0 4.34453456809 4.83059623978 10.0615615873 -2.04940239536 2.91174859133 0.0922633288496 13.9662129033 14.9114037614 9.71928583496 -6.87531755206 10.9441697109 0.00318734699486 9.99143752247 10.4096097125
172 1892 0 0 0 4.22240294169 4.44311161302 10.2093501195 -2.00323436807 2.69408110484 0.0741589368478 14.1457896549 15.2245862531 9.56301805231 -6.76063240434 10.8462781235 -0.0668535683916 10.1106779063 10.4735812433
173 1903 0 0 0 3.98464164145 4.77601823297 10.8800504817 -1.75164404834 2.71644449292 -0.113853293554 14.4887654368 15.667570351 10.4240656578 -6.63177396041 11.0389196443 0.152944668022 9.79632571798 10.4316901321
174 1914 0 0 0 3.80934597133 4.68382634358 10.2947040348 -1.82127490806 2.44567674571 0.157459201809 14.1162543194 15.807621137 9.78842930055 -6.58580911931 11.0025895127 -0.00212514093718 10.0272989406 10.407436669
175 1925 0 0 0 3.80272699327 4.55471651262 10.0833827027 -1.84665507726 2.19093033329 0.0641480182592 14.2886842068 16.0753546339 9.89552008442 -6.83247744211 10.7996581243 0.00573710799927 10.1610056424 10.4457214208
176 1936 0 0 0 3.54594477457 4.50219333231 9.99646137794 -1.84002949828 2.01741847192 0.124279344132 14.2274820152 16.3947527912 9.7858356428 -6.69659977129 10.8530069435 0.00695203399145 10.2422335513 10.2971282453
177 1947 0 0 0 3.27118060253 4.68902129856 9.91608101957 -1.90100409776 2.20584511023 0.0734339186121 14.3521716248 16.2057113498 10.0462665434 -6.70653000128 10.7973339055 -0.0648055287438 10.3396167608 10.3671203127
178 1958 0 0 0 3.31412430245 4.47039142065 9.79165744886 -1.87715388769 2.11962219232 -0.0617578064857 14.4080882074 16.3729722077 10.1871381183 -6.76015591343 10.6815073725 -0.0815078159961 10.4169606499 10.2961568514
179 1969 0 0 0 3.25676201288 4.22328598145 9.64167768208 -1.72194089248 1.89466955181 -0.0121918327365 14.4461795699 16.0898381652 9.85184346643 -6.79732946366 10.7343801579 -0.12361685754 10.4796603343 10.2593071888
180 1980 0 0 0 3.42334931967 3.99482413158 9.55431446628 -1.71882056709 1.90416833467 0.0444664864596 14.5254268638 16.2254537534 9.88224427353 -6.79716554659 10.6532641557 -0.0816760053214 10.3830086552 10.305954034
181 1991 0 0 0 3.53531707315 3.9329463601 9.74801646087 -1.64399377334 1.73909025378 0.155913191716 14.58043576 16.1600435396 9.92071131608 -6.76749688425 10.6292905404 -0.026696282666 10.3864123229 10.4605631533
182 2002 0 0 0 3.20263800461 3.07628006902 9.31487327895 -1.86637933316 1.45142738374 0.577852285862 14.6136874274 15.6314430035 9.27246284795 -6.71229453521 10.4166905685 -0.010674419803 10.5466561568 10.4494458142
183 2013 0 0 0 3.23868886997 3.22147993355 9.36922442833 -1.92911383015 1.51136941786 0.579472435996 14.5146966729 15.5604062678 9.27887796095 -6.86536435104 10.3994380817 -0.0539516709908 10.5670275903 10.5407292525
184 2024 0 0 0 3.57202733822 3.11256798942 9.64038381362 -2.31847855876 1.58110461814 1.02319228671 14.4322775548 15.3478106992 8.9946262281 -6.78497644068 10.3044476648 -0.126747273647 10.8622832967 10.4282656044
185 2035 0 0 0 3.16124627016 3.29845966994 9.42308275015 -2.04730030822 1.26004272372 0.814092999066 14.5439018157 15.7251611862 9.24195201286 -6.85138041816 10.3321629606 -0.0895614668391 10.6990994719 10.481197394
186 2046 0 0 0 3.27395858415 3.6686733827 9.70140169245 -2.02048933923 1.34966154163 0.617247196464 14.5149369968 15.7705906676 9.33026220293 -6.83314387654 10.5039290592 -0.0771546652119 10.5875916707 10.4806715737
187 2057 0 0 0 3.28948847353 4.01063183379 9.64755175849 -1.9123456261 1.16097365437 0.610229416148 14.3006773778 15.9486254209 9.36081671981 -6.75945025419 10.4959777488 -0.00633516613764 10.6986350358 10.5343593981
188 2068 0 0 0 3.42922966841 3.83626794149 10.1253983134 -2.08750587075 1.0771890806 0.451297549917 14.4985416706 15.6558925746 9.35598654905 -6.49766202037 10.2185575652 -0.0122808168149 10.9235519093 10.6811913573
189 2079 0 0 0 3.66192928347 3.18214726777 10.0428944457 -1.84622492782 0.637488027244 0.614788946079 14.3103915351 15.5589021985 9.46901754779 -6.57022915561 10.223944465 -0.0921797716966 11.0620422128 10.7216696185
190 2090 0 0 0 3.61375577298 3.16545564966 9.90563136179 -1.78896472289 0.836703483004 0.680782529775 14.3352295738 16.1551354938 9.7227768091 -6.78391609958 10.3234172017 -0.0499274733712 10.8945378582 10.7422371316
191 2101 0 0 0 3.78877629836 3.61956621414 9.75782276861 -1.81743924893 1.29743457425 0.612665976618 14.3397617179 15.9639759756 9.78250667411 -6.79786729667 10.5558514877 -0.118233087032 10.8143408296 10.6378559712
192 2112 0 0 0 3.65554190705 3.93668364045 9.48988558375 -1.53862178705 1.37708999692 0.758007311252 14.2712643067 16.4723880878 10.1527361282 -6.78921422989 10.5942453083 -0.058297680658 10.7087254963 10.8035855366
193 2123 0 0 0 3.4406127593 3.82094587474 9.63118059699 -1.51037651264 1.59907271561 0.633735879206 14.4171345852 16.7474937643 10.7798246571 -6.86732583917 10.5877307662 -0.0625166952216 10.6642098987 10.7645867444
194 2134 0 0 0 3.55466665222 3.59769863215 9.70339082837 -1.49403378128 1.37086589668 0.892682734083 14.2902365074 16.5646181231 10.9694766764 -6.77680018821 10.5602985801 -0.0690603711735 10.7960755887 10.5115618312
195 2145 0 0 0 3.3489094448 3.51951783985 9.50833595107 -1.66947941019 1.50313012515 0.847998074028 14.2633656398 16.7457513998 10.9180610578 -6.90173258808 10.628878776 -0.0478658249334 10.7665829668 10.6320837241
196 2156 0 0 0 3.68886507857 3.55888742863 9.39652909353 -1.44048615006 1.72128776161 0.902945664358 14.0041013542 16.7732713589 10.7946404695 -6.69877324679 10.8788620013 -0.0211692556809 10.525535508 10.7415555753
197 2167 0 0 0 3.50220187884 3.32049238902 8.99847527581 -1.72578075279 1.68613550383 1.23812576304 13.9426871847 16.7624203197 10.365049162 -6.60917330776 10.8811656982 -0.104258501284 10.651187085 10.578977019
198 2178 0 0 0 3.39500231154 3.16740543617 8.7153443579 -1.85620501717 1.44737622846 1.50917034473 13.7164040269 17.0030569817 10.6597062646 -6.63727757244 10.7898522961 -0.107851453636 10.7984982419 10.4033910397
199 2189 0 0 0 3.87336658861 2.98037050543 9.04514737023 -2.02071222157 1.48548133729 1.87437448911 13.7034269147 16.6090823204 10.1785781525 -6.46308531303 11.0245581557 -0.0675463684717 10.6180114512 10.3913720801
200 2200 0 0 0 3.68777461035 2.45150165509 8.15246607361 -2.42909416244 1.28378839469 2.09803135134 13.8701849941 16.5745369171 9.55022775418 -6.77771586261 10.6547371693 -0.223368629403 10.8867792352 10.4150632822
201 2211 0 0 0 3.39776020408 2.5285474951 8.03129558431 -2.68709970334 1.63333992123 2.16823817269 13.9376065371 16.7357090512 9.3264729301 -6.65030651022 10.592116809 -0.29424176073 11.0027433243 10.5137759019
202 2222 0 0 0 2.942573537 3.00670374487 8.46647419939 -2.52478750206 1.48651171867 1.72458250148 14.3634510935 17.2711421444 10.2080056391 -6.90533064713 10.6115378836 -0.154430403921 10.8052189212 10.7154164824
203 2233 0 0 0 3.36704917008 2.53057491832 8.48923509265 -2.36384019337 1.54480341801 2.05165950879 14.6460094776 17.072773988 10.1367484097 -7.15836344077 10.3862324531 -0.0432698164384 10.731854068 10.7268733383
204 2244 0 0 0 3.35996799472 2.80328878761 8.21020425163 -1.88762614369 1.4382744427 1.7599887522 14.3097679712 17.1837796813 9.87527314224 -7.06574998797 10.4792692446 -0.131580478894 10.8180949727 10.3207976403
205 2255 0 0 0 3.33455820959 3.16147485298 7.8798718162 -1.50301564432 1.72301677895 1.47050488948 14.1508605491 17.3828137042 10.2371356432 -6.99167732338 10.5910955123 -0.0998792014916 10.7060802336 10.3562465357
206 2266 0 0 0 3.11455739154 3.30519997262 7.85907902938 -1.4156935025 1.90567675561 1.36936366712 14.3580643528 17.9068763465 10.3894614574 -7.10080752868 10.548734842 0.0262390468374 10.5104788785 10.3279906038
207 2277 0 0 0 3.01217206949 3.071148434 7.59999476198 -1.53383697775 1.90186739092 1.3841446912 14.2654780344 17.6323156898 10.1551971072 -7.31699986361 10.5906913455 -0.030849785137 10.486036421 10.305522898
208 2288 0 0 0 3.17653724824 3.30363984481 8.0218931077 -1.43868989395 1.63509239517 1.40421944572 14.3984109928 17.685384051 10.3871696671 -7.31889163293 10.6432564907 -0.0285487324641 10.4715821685 10.5544187634
209 2299 0 0 0 3.47851199098 3.63416291933 8.4775055505 -1.43574535643 1.56761014854 1.37516325468 14.5167087255 17.5553173779 10.5972662149 -7.28728348775 10.5549754397 -0.0778045912465 10.5028818909 10.4549751477
210 2310 0 0 0 3.60001373428 3.61031815386 8.20841395929 -1.37866623411 2.00636671763 1.55530076549 14.1973113284 17.6886406215 10.1729934686 -7.31124068477 10.7815749619 -0.0976415242202 10.3765209964 10.3135472014
211 2321 0 0 0 3.38208925486 3.43859325975 8.01665195525 -1.23832330275 2.12953306522 1.67593292282 14.2028272771 18.0242614134 10.4188097958 -7.64246566552 10.8929634478 -0.0855201255344 10.2397535259 10.2244343198
